ID,intervention_eligibility_start,intervention_eligibility_end,subpopulation,P_RRH,P_TSH,P_PSH,P_NOTX
1403,7/11/2017,7/15/2017,1,0.428102742,0.93896633,0.734272538,0.636906497
1457,7/20/2017,8/28/2020,1,0.527566312,0.097028603,0.666961397,0.612961291
1417,7/16/2017,10/30/2017,0,0.160379574,0.955188215,0.829781296,0.068320638
1447,7/16/2017,9/30/2019,0,0.430547022,0.416970389,0.507762327,0.71970828
1434,7/18/2017,11/2/2017,1,0.206852291,0.521544096,0.132837241,0.440643583
1627,8/7/2017,8/16/2017,1,0.429068632,0.572062843,0.83049268,0.221466474
1627,11/10/2017,8/16/2018,1,0.477078535,0.710089322,0.783432984,0.535749229
1533,7/30/2017,10/30/2017,1,0.415987721,0.300075155,0.226713732,0.21598513
1468,7/24/2017,10/24/2017,0,0.178494476,0.272160272,0.146028134,0.181843928
1468,11/11/2017,2/11/2018,0,0.14576121,0.060777309,0.484054655,0.282391937
1473,7/22/2017,10/22/2017,1,0.402315719,0.117932143,0.927095872,0.512413998
1441,7/16/2017,8/2/2017,1,0.668633349,0.759822005,0.918541227,0.004345037
1433,7/16/2017,12/17/2017,1,0.033294035,0.965829794,0.314677156,0.195300462
1432,7/15/2017,10/29/2017,1,0.522594133,0.774366348,0.104573258,0.603971261
1426,7/20/2017,11/2/2017,0,0.395355959,0.599736243,0.668008773,0.213235324
1465,7/19/2017,10/19/2017,0,0.703955587,0.280856995,0.322591595,0.739312033
1435,7/19/2017,10/19/2017,1,0.062612757,0.816319656,0.139997595,0.2371653
1482,7/25/2017,7/25/2017,1,0.964469542,0.442610919,0.320701943,0.570591138
1691,8/17/2017,11/17/2017,0,0.585001237,0.36377841,0.063726776,0.553134
1478,7/22/2017,10/22/2017,1,0.873297431,0.495717727,0.714738045,0.458035539
1475,7/25/2017,8/1/2017,0,0.630415452,0.018115027,0.565568874,0.661399227
1508,7/23/2017,10/23/2017,1,0.094351913,0.323843549,0.663532739,0.486867936
1506,7/28/2017,10/28/2017,1,0.810387124,0.24169388,0.521868808,0.420340208
1628,8/11/2017,12/8/2017,1,0.487817241,0.020960594,0.118198052,0.076520484
1581,8/2/2017,9/7/2017,1,0.824616465,0.603294344,0.599816904,0.556820775
1499,7/28/2017,10/28/2017,1,0.751195716,0.726084554,0.94063097,0.335223778
10744,3/11/2021,6/11/2021,0,0.312072744,0.111349442,0.00401987,0.164151875
1492,7/24/2017,8/23/2017,1,0.439722925,0.637673608,0.007707192,0.141475633
1335,7/8/2017,8/12/2019,1,0.641290428,0.709954658,0.065483756,0.451288428
1335,8/7/2021,12/8/2021,1,0.639974737,0.464063041,0.758054512,0.420433214
1501,7/22/2017,7/28/2017,0,0.415858691,0.566954956,0.207757686,0.497051026
1526,7/26/2017,10/26/2017,1,0.704393129,0.313947925,0.132811181,0.208794875
1524,7/27/2017,9/1/2017,1,0.408706327,0.178224645,0.494122505,0.136527794
1466,7/22/2017,10/27/2017,1,0.959263352,0.662479876,0.717504208,0.350226984
1519,7/27/2017,10/27/2017,1,0.938711061,0.781114623,0.68914035,0.028132051
1537,7/26/2017,3/27/2018,1,0.905575832,0.408451655,0.014202192,0.064684069
1551,8/3/2017,11/3/2017,0,0.189354663,0.440514985,0.232477605,0.183218516
1553,7/30/2017,10/30/2017,1,0.279473681,0.477386928,0.017947233,0.106410246
1493,7/21/2017,10/28/2017,0,0.650907468,0.940220855,0.811631236,0.15482778
1493,2/18/2018,10/2/2018,0,0.020069551,0.517525148,0.423861135,0.107509487
1297,7/2/2017,10/2/2017,0,0.313810826,0.93341946,0.16054548,0.146153012
1297,3/5/2018,2/3/2019,0,0.658659279,0.662940065,0.602009368,0.610789176
1458,7/22/2017,10/22/2017,1,0.141092881,0.760805497,0.21265583,0.726195722
1458,11/19/2017,2/12/2019,1,0.163773815,0.305240577,0.407242687,0.158809693
1814,9/3/2017,12/3/2017,1,0.795348355,0.816995991,0.906084116,0.020267114
1505,7/25/2017,8/24/2017,1,0.34266696,0.199401803,0.074238781,0.689573569
1546,7/31/2017,11/3/2017,1,0.864885337,0.718907948,0.898178244,0.53665497
1507,7/23/2017,10/29/2017,1,0.392899771,0.917853126,0.082133125,0.021708016
2137,10/2/2017,12/9/2017,1,0.850026716,0.16316132,0.09633933,0.093176847
2137,5/3/2019,5/17/2019,1,0.154490644,0.32888131,0.65828757,0.469282966
1495,7/23/2017,9/18/2017,1,0.428736457,0.677396503,0.660339001,0.456544711
1495,8/12/2021,2/5/2022,1,0.160497531,0.125389524,0.478246178,0.032087044
1494,7/21/2017,10/21/2017,0,0.582112089,0.696169016,0.816241882,0.209969588
1503,7/28/2017,8/4/2017,1,0.171683508,0.16197076,0.225939391,0.280615412
9724,8/26/2020,10/28/2021,1,0.290271808,0.87146119,0.420890634,0.096286531
1582,8/6/2017,11/5/2017,0,0.844630125,0.027383347,0.807732482,0.681308873
1555,8/3/2017,8/19/2017,1,0.110973382,0.242418862,0.992627774,0.527102443
1966,9/16/2017,12/16/2017,1,0.084698971,0.618732669,0.589315544,0.566018337
1512,7/25/2017,10/31/2017,0,0.705778405,0.172971457,0.439501452,0.464301297
1649,8/13/2017,11/13/2017,1,0.33705086,0.580886979,0.053538506,0.52027407
1635,8/10/2017,11/3/2017,1,0.12034874,0.885791747,0.792015528,0.135262582
1593,8/6/2017,11/6/2017,0,0.600781382,0.141666811,0.274717416,0.583841371
1593,10/23/2019,10/23/2019,0,0.101585532,0.515556278,0.046453534,0.496062441
5850,3/2/2019,3/8/2019,1,0.070484974,0.396973445,0.121644682,0.348830738
1576,8/2/2017,1/4/2018,0,0.705359055,0.977360848,0.816569838,0.715968447
1576,3/20/2019,6/20/2019,0,0.106011504,0.705574082,0.947650789,0.071839736
1576,10/4/2019,10/29/2019,0,0.815844522,0.034474619,0.622091499,0.142127284
2074,10/2/2017,1/1/2018,1,0.053838337,0.873199568,0.855253189,0.505644404
1625,8/4/2017,11/4/2017,1,0.654597566,0.501736616,0.951524424,0.179063475
1625,1/7/2018,7/31/2018,1,0.906191795,0.451419603,0.525037056,0.683754082
1573,8/6/2017,12/16/2017,1,0.185848936,0.212259884,0.670209977,0.693012226
1529,7/24/2017,3/19/2018,0,0.950734732,0.594269209,0.744899728,0.258153226
1511,7/28/2017,10/4/2018,1,0.459836812,0.485107866,0.613754564,0.397503159
1724,8/17/2017,11/17/2017,0,0.033716039,0.430432343,0.708011274,0.067593212
1542,7/31/2017,1/22/2018,0,0.01556974,0.209910001,0.904007948,0.619609746
1600,8/6/2017,11/6/2017,1,0.473237489,0.801574418,0.997105371,0.605648011
1600,12/9/2017,3/9/2018,1,0.505676739,0.764567898,0.787953979,0.479348111
1775,8/26/2017,11/26/2017,1,0.483034985,0.257809866,0.810080711,0.216864807
3722,5/18/2018,7/14/2018,1,0.201482948,0.100762379,0.080177244,0.602705913
3722,7/25/2021,9/14/2021,1,0.948456332,0.898519096,0.18871123,0.605220222
1544,8/3/2017,11/3/2017,0,0.966902078,0.009221904,0.986360354,0.213861018
1545,7/30/2017,10/30/2017,0,0.757061014,0.576156375,0.249645724,0.596055181
5401,1/4/2019,4/4/2019,1,0.298850837,0.126816142,0.17434443,0.477365571
1602,8/5/2017,11/5/2017,1,0.248379619,0.359367302,0.303294447,0.46590856
1950,9/14/2017,10/31/2017,0,0.139387511,0.212904802,0.908552417,0.187170057
1950,9/25/2017,8/7/2018,0,0.320030653,0.273702694,0.821603276,0.037322433
1604,8/2/2017,11/1/2017,1,0.508060492,0.967124622,0.807186436,0.130909716
1618,8/10/2017,10/19/2017,0,0.850994469,0.820911047,0.896900397,0.481122733
1554,7/28/2017,8/20/2017,0,0.356047539,0.835271563,0.60435764,0.037973586
1639,8/11/2017,11/2/2017,1,0.907145716,0.869749264,0.780865202,0.118858951
1639,10/23/2019,1/23/2020,1,0.148450366,0.904849765,0.15974074,0.637495132
1556,7/29/2017,10/29/2017,0,0.608773356,0.487143662,0.305222763,0.1791293
11936,12/6/2023,6/1/2017,0,0.504981209,0.527490991,0.281329986,0.205567764
2291,10/23/2017,1/23/2018,1,0.525278305,0.198169842,0.144188496,0.233744928
1598,8/4/2017,8/8/2019,1,0.971698157,0.197259164,0.977924335,0.622417022
1614,8/5/2017,10/16/2017,1,0.682447051,0.673673613,0.654129743,0.207635287
1609,8/7/2017,11/7/2017,1,0.870886119,0.651045617,0.530882128,0.667259838
1609,5/19/2018,10/24/2019,1,0.001702737,0.645138975,0.460299565,0.297354775
3715,5/16/2018,8/7/2019,1,0.807131812,0.173365372,0.020833958,0.652662265
1612,8/10/2017,11/10/2017,1,0.808190031,0.60286548,0.763261754,0.723465203
5511,1/20/2019,4/20/2019,1,0.670114606,0.204436461,0.233204781,0.374885105
1558,7/31/2017,8/31/2017,1,0.456968885,0.054031261,0.412901073,0.636348122
1557,8/3/2017,2/1/2018,0,0.09491659,0.718512506,0.040382375,0.117747495
1578,7/31/2017,10/29/2017,0,0.355345376,0.739333039,0.214111681,0.543529788
1629,8/10/2017,5/9/2018,0,0.046487243,0.531558687,0.166803609,0.033196701
4767,10/18/2018,4/18/2019,1,0.867075367,0.212581086,0.783652547,0.559660371
7775,10/24/2019,1/24/2020,1,0.476943448,0.55954924,0.879579497,0.666703723
1632,8/5/2017,6/15/2018,1,0.715963969,0.124818201,0.437726267,0.722703375
1632,9/17/2018,5/29/2019,1,0.14664995,0.800645948,0.781458581,0.444606785
1632,12/5/2019,6/4/2019,1,0.672569052,0.648120162,0.436767539,0.228664524
1632,7/6/2020,8/9/2020,1,0.734256222,0.739439226,0.336796099,0.251423296
1587,7/31/2017,11/11/2017,1,0.495600087,0.765440514,0.273822028,0.329380152
1653,8/12/2017,11/12/2017,1,0.485839605,0.888905504,0.556961927,0.038811964
4592,9/28/2018,3/28/2019,1,0.764969086,0.183849214,0.378097601,0.442254667
7575,10/3/2019,11/29/2019,0,0.357214597,0.749785434,0.324507841,0.538624046
1601,8/7/2017,8/27/2017,0,0.266354628,0.796583362,0.432963165,0.595118265
1603,8/2/2017,11/2/2017,1,0.1263223,0.885731856,0.336414476,0.253101454
1650,8/7/2017,11/7/2017,1,0.313908954,0.445400932,0.341176512,0.094642334
1606,8/5/2017,12/22/2017,0,0.960274259,0.431168805,0.414243641,0.708790194
1608,8/4/2017,12/12/2017,1,0.007337521,0.656617478,0.845505086,0.360579238
2195,10/17/2017,1/17/2018,1,0.507487172,0.705065831,0.143307778,0.580009958
1664,8/13/2017,11/13/2017,1,0.057830824,0.02292411,0.844913459,0.474007079
1664,7/26/2018,2/2/2019,1,0.842608117,0.326570496,0.459267511,0.2187214
1664,6/25/2019,7/9/2019,1,0.292359605,0.628962565,0.17414001,0.172503223
1702,8/20/2017,12/15/2017,1,0.513430641,0.27503809,0.04181372,0.725698699
1666,8/11/2017,8/9/2019,1,0.576536027,0.870087545,0.371870851,0.259892563
1687,8/18/2017,11/12/2017,0,0.797330499,0.866629085,0.59412165,0.166978775
1754,8/24/2017,11/24/2017,0,0.218418665,0.116571479,0.516001098,0.54206111
11171,6/13/2021,6/15/2021,1,0.538511898,0.493483057,0.650859907,0.301773321
1935,9/15/2017,9/15/2017,1,0.086211437,0.037527839,0.613322872,0.241352231
1690,8/14/2017,11/14/2017,1,0.930373301,0.047779764,0.610114373,0.339188525
8518,2/13/2020,5/13/2020,0,0.59211521,0.774386317,0.24088184,0.284024493
1638,8/6/2017,12/10/2017,1,0.301421024,0.880180404,0.3247572,0.459242396
1638,2/21/2018,5/15/2018,1,0.572393971,0.176620141,0.210040485,0.019183624
1683,8/14/2017,11/15/2017,0,0.310017383,0.925348662,0.009566215,0.331568841
1613,8/5/2017,9/3/2017,0,0.156807837,0.196186419,0.995292649,0.108303104
9725,8/28/2020,1/1/2022,1,0.637400691,0.496548097,0.309183934,0.204747317
1641,8/9/2017,7/23/2019,1,0.069594503,0.134500795,0.207901497,0.600062828
2483,11/12/2017,2/12/2018,1,0.652445022,0.933732148,0.294078827,0.712820035
1700,8/19/2017,9/30/2017,0,0.305587101,0.465325526,0.902369157,0.492368308
1957,9/16/2017,12/16/2017,1,0.890971868,0.022795807,0.890860362,0.035041395
1957,4/5/2018,7/13/2018,1,0.411754841,0.920327662,0.3232605,0.433957745
1957,10/30/2019,1/30/2020,1,0.660216173,0.239467074,0.244848951,0.418784578
1716,8/17/2017,11/17/2017,1,0.617644225,0.660343637,0.489975369,0.401924624
1716,3/31/2018,8/12/2018,1,0.358296871,0.430004324,0.666887668,0.084270095
1717,8/18/2017,11/18/2017,1,0.292011223,0.706759677,0.054882244,0.675384092
1652,8/11/2017,8/15/2017,1,0.284668395,0.3709696,0.031114863,0.690416614
1739,8/24/2017,11/24/2017,0,0.703901084,0.58955767,0.421204123,0.054248334
1660,8/8/2017,10/16/2017,1,0.057648437,0.388433079,0.175888543,0.305846624
1642,8/6/2017,12/18/2017,1,0.24712981,0.251404945,0.099606802,0.367903952
2117,10/2/2017,1/2/2018,0,0.374405608,0.083887469,0.076375378,0.102726831
2026,9/20/2017,12/20/2017,1,0.662652798,0.559095583,0.449810513,0.508428954
2044,9/28/2017,12/28/2017,1,0.941694783,0.306702956,0.570702733,0.669072279
2044,8/29/2019,11/29/2019,1,0.258607939,0.732509246,0.14814322,0.549340328
2044,5/7/2020,8/7/2020,1,0.41790451,0.307442981,0.588481354,0.103669435
1897,9/13/2017,8/9/2019,1,0.025566694,0.075483378,0.871037638,0.096025309
1885,9/14/2017,1/7/2018,1,0.130923635,0.004997843,0.906631366,0.743853429
5267,12/15/2018,1/5/2019,1,0.532266344,0.712563263,0.920095344,0.326807196
1693,8/13/2017,9/17/2017,0,0.376940585,0.642317696,0.281738264,0.331478739
1808,8/28/2017,11/3/2017,0,0.749028842,0.220342163,0.713304506,0.383617728
1808,11/22/2017,4/26/2018,0,0.740830673,0.019130317,0.766572943,0.079572929
1808,9/9/2018,12/1/2018,0,0.662478113,0.975025325,0.243903729,0.403748788
1808,6/3/2020,9/22/2021,0,0.38642587,0.772052,0.012744205,0.644386448
1657,8/8/2017,11/8/2017,1,0.248995341,0.393324073,0.208404359,0.415087479
1655,8/11/2017,12/16/2017,1,0.20814608,0.721039023,0.735184509,0.322090453
1678,8/16/2017,10/28/2017,1,0.005863973,0.755430094,0.719103027,0.271924635
1678,12/4/2018,12/7/2018,1,0.062087317,0.796277292,0.738735977,0.625126132
1651,8/13/2017,12/15/2017,1,0.874722923,0.863191469,0.683173973,0.234511117
1679,8/14/2017,11/14/2017,1,0.208630097,0.691326459,0.719870336,0.135224759
9834,9/14/2020,12/14/2020,1,0.251249966,0.368005356,0.686920109,0.366463393
9834,3/28/2021,6/28/2021,1,0.066771985,0.766364617,0.748983007,0.098845022
1675,8/11/2017,11/11/2017,1,0.145890824,0.605747298,0.923649805,0.029617349
2538,11/24/2017,2/6/2018,0,0.348106739,0.171652358,0.560884449,0.240548511
1697,8/18/2017,11/8/2017,0,0.550888861,0.488325138,0.022888271,0.003598175
1697,2/22/2019,3/27/2021,0,0.934930938,0.613759272,0.139184098,0.375114755
2292,10/28/2017,11/19/2017,1,0.25517447,0.344544491,0.581397865,0.651279702
2292,11/17/2018,11/15/2021,1,0.147505731,0.800341632,0.852594293,0.013330426
1686,8/16/2017,12/22/2017,1,0.591762918,0.48992317,0.616574349,0.644263954
1682,8/14/2017,9/19/2017,0,0.43820887,0.777876764,0.513868727,0.463237775
2246,10/22/2017,11/23/2017,1,0.021304716,0.207814154,0.969886549,0.158131245
1864,9/6/2017,4/11/2018,0,0.294843938,0.786558879,0.082008161,0.018130899
1696,8/16/2017,4/3/2018,1,0.700920043,0.710423075,0.438914404,0.366860319
1707,8/17/2017,7/23/2018,1,0.835507319,0.677293368,0.105090686,0.717748255
1706,8/18/2017,3/23/2018,1,0.632489248,0.618178235,0.580642301,0.329306011
1713,8/17/2017,9/7/2017,1,0.371559991,0.840885917,0.531783331,0.427753333
3619,5/2/2018,9/7/2019,0,0.70162639,0.287068981,0.877811378,0.569184192
3619,4/1/2020,7/1/2020,0,0.956495633,0.003720487,0.085290957,0.192942642
2422,11/10/2017,2/10/2018,1,0.651604779,0.527923082,0.343715147,0.442195862
2021,9/21/2017,9/24/2017,0,0.854166099,0.22667386,0.789515056,0.731139082
7440,9/14/2019,10/10/2019,1,0.711606628,0.860288099,0.781779227,0.628915546
1704,8/16/2017,7/4/2018,1,0.31951578,0.151391921,0.36406675,0.454905755
1720,8/20/2017,8/26/2017,1,0.338011172,0.220950264,0.047905895,0.33905482
1722,8/15/2017,12/9/2017,0,0.859412774,0.279588389,0.959199808,0.74051147
1908,9/14/2017,2/22/2018,1,0.394468821,0.270497349,0.882271397,0.100768519
1908,8/25/2020,11/25/2020,1,0.345805767,0.165890878,0.860637578,0.438157857
9588,8/4/2020,11/4/2020,1,0.063701616,0.00347788,0.837739717,0.106704776
9588,1/13/2021,11/9/2021,1,0.05056653,0.749835449,0.260680434,0.307191653
2930,2/1/2018,8/12/2019,0,0.801833831,0.576194535,0.162725593,0.254488495
1709,8/16/2017,8/13/2018,1,0.051078179,0.821542182,0.302480796,0.270500157
1710,8/15/2017,12/10/2017,1,0.252091569,0.501162005,0.493351611,0.165127823
1733,8/18/2017,12/19/2017,1,0.727885786,0.554593276,0.252197192,0.136822031
1750,8/23/2017,12/10/2017,1,0.26404899,0.888914818,0.178360679,0.574275848
1738,8/23/2017,10/11/2017,1,0.289004374,0.455512999,0.684007456,0.152403917
1738,4/3/2020,7/4/2020,1,0.585404436,0.620069473,0.44895484,0.154010205
1738,2/1/2021,5/1/2021,1,0.218383722,0.080081704,0.383861337,0.506260432
1738,10/28/2021,1/28/2022,1,0.4756493,0.578616774,0.180039286,0.653843887
1811,9/2/2017,12/3/2017,0,0.598662357,0.060984581,0.467109566,0.22459743
1767,8/22/2017,11/22/2017,1,0.629654494,0.205965271,0.588347912,0.085642434
2231,10/18/2017,1/18/2018,1,0.629164867,0.681260911,0.899997193,0.578132775
2231,9/19/2018,12/19/2018,1,0.505041559,0.153430702,0.340740997,0.255404572
1765,8/22/2017,1/29/2018,1,0.898806223,0.455219845,0.245608326,0.719835896
1772,8/27/2017,11/27/2017,0,0.449006609,0.286120634,0.833687196,0.691496794
1764,8/25/2017,11/25/2017,1,0.879894328,0.289694639,0.632156616,0.341438822
1779,8/29/2017,11/29/2017,0,0.19574122,0.879175029,0.674693146,0.169899076
2362,11/1/2017,2/1/2018,1,0.041872635,0.390943234,0.329062114,0.461393608
2362,11/24/2019,2/24/2020,1,0.50194444,0.432637007,0.259210521,0.207834225
2362,6/23/2020,8/27/2020,1,0.636499829,0.506645778,0.122435336,0.243477725
1744,8/20/2017,10/17/2017,1,0.469127235,0.133361277,0.065614213,0.296215345
1933,9/12/2017,12/11/2017,0,0.470494675,0.508133104,0.886893689,0.092602638
1933,7/20/2020,10/20/2020,0,0.608466527,0.408863993,0.598097921,0.553074488
1743,8/20/2017,11/3/2019,1,0.12293574,0.679347435,0.604103337,0.522795447
2452,11/12/2017,2/12/2018,1,0.694302613,0.025184186,0.183685624,0.063301374
4979,11/12/2018,12/1/2017,0,0.418826569,0.052463342,0.099793397,0.047537016
2353,10/30/2017,1/30/2018,1,0.879957899,0.331636623,0.406441601,0.453168727
1793,8/30/2017,11/30/2017,1,0.48811372,0.26147834,0.370260701,0.456063066
2000,9/19/2017,12/19/2017,0,0.554996406,0.006921623,0.531812796,0.715461258
1749,8/25/2017,9/27/2017,0,0.431086576,0.151474744,0.374083269,0.689000563
1749,9/17/2018,9/24/2017,0,0.937457305,0.444850431,0.736697397,0.099582379
1749,5/17/2019,9/26/2017,0,0.947101479,0.810500095,0.719820556,0.176736055
6254,4/13/2019,7/27/2020,1,0.366396646,0.843563582,0.903174101,0.654150499
3234,3/11/2018,5/12/2021,1,0.669835894,0.71012074,0.234471053,0.398985427
3091,2/21/2018,5/21/2018,1,0.786939076,0.75900073,0.563635864,0.44129164
1752,8/27/2017,11/27/2017,0,0.869687629,0.842904754,0.532799468,0.660987223
1788,8/29/2017,9/18/2017,0,0.551865391,0.448825209,0.040091538,0.077633567
1804,8/26/2017,11/26/2017,1,0.050437677,0.533159407,0.874063265,0.211295353
1804,5/21/2018,7/18/2020,1,0.124225399,0.191510595,0.417160828,0.024500204
1821,8/30/2017,11/30/2017,1,0.885938236,0.584146936,0.181817852,0.733859323
11839,11/6/2021,2/6/2022,1,0.713431952,0.831629529,0.586407688,0.568252467
9106,5/17/2020,8/17/2020,1,0.043615519,0.236198112,0.124718646,0.513983592
1753,8/24/2017,8/25/2017,1,0.869488812,0.815409698,0.222921545,0.214844847
1768,8/28/2017,9/10/2017,1,0.726716147,0.15323403,0.711871133,0.239404122
1770,8/28/2017,9/29/2017,1,0.534610002,0.94175039,0.965882465,0.249306707
1827,9/2/2017,5/1/2018,1,0.525012174,0.816085381,0.951746141,0.581706836
1855,9/6/2017,12/6/2017,1,0.258258,0.851262805,0.080429941,0.572719176
1766,8/26/2017,7/4/2019,0,0.466164172,0.419398417,0.085945045,0.026927257
1835,9/6/2017,10/20/2017,1,0.856068944,0.973770492,0.935011243,0.587227616
1762,8/25/2017,11/10/2017,1,0.802983021,0.078447948,0.301925675,0.475013094
1836,9/7/2017,12/7/2017,1,0.073060607,0.370323012,0.675355775,0.22468735
5585,1/27/2019,4/27/2019,1,0.984245639,0.582735057,0.166009813,0.26704663
1771,8/23/2017,4/16/2018,1,0.13200382,0.057711925,0.302215939,0.576273859
6858,6/29/2019,9/29/2019,1,0.276785325,0.319055681,0.083799567,0.534693472
6858,2/27/2020,5/27/2020,1,0.043318103,0.009799861,0.315352542,0.322637765
11887,11/30/2021,12/8/2021,1,0.300958745,0.289873335,0.471407185,0.155379162
1860,9/4/2017,4/2/2018,1,0.867779873,0.659974185,0.410793273,0.48915687
1777,8/30/2017,11/30/2017,1,0.967745236,0.709770286,0.123501329,0.168685096
3866,6/8/2018,9/28/2018,0,0.055038639,0.836602598,0.187484503,0.515586525
11124,6/3/2021,6/30/2021,1,0.138354941,0.577519908,0.835389485,0.397915506
1842,9/5/2017,9/25/2017,1,0.193551209,0.754045662,0.070715172,0.748371176
1842,9/15/2018,9/7/2019,1,0.954395702,0.813944973,0.777822108,0.336546099
11251,6/30/2021,1/8/2022,1,0.935569182,0.730628628,0.790933951,0.565769235
1988,9/19/2017,3/11/2018,0,0.302834571,0.357568736,0.693600214,0.251426001
1799,8/26/2017,10/7/2017,1,0.376956288,0.130388471,0.173693151,0.413490745
1799,9/23/2018,10/9/2017,1,0.2833423,0.306076605,0.371894812,0.060484832
1799,7/8/2020,10/9/2017,1,0.575967173,0.538407891,0.756467361,0.056555278
1890,9/13/2017,5/2/2018,1,0.408296618,0.756621174,0.481285266,0.333128301
1890,6/14/2018,5/1/2020,1,0.753598664,0.465878536,0.398071909,0.394559854
1792,9/1/2017,9/9/2017,1,0.396361439,0.56577493,0.939116113,0.535055811
1955,9/17/2017,12/17/2017,1,0.861148654,0.969902179,0.508733322,0.209933361
1880,9/11/2017,11/28/2017,0,0.518388135,0.285688215,0.196530768,0.299782246
3253,3/12/2018,7/23/2018,1,0.734424005,0.693626443,0.23135407,0.016487387
1800,8/28/2017,11/28/2017,1,0.842523486,0.869766297,0.409689571,0.116313178
1803,9/1/2017,12/2/2017,1,0.073532771,0.858448147,0.865090865,0.325721343
2022,9/20/2017,12/20/2017,1,0.062985289,0.18156987,0.982709862,0.239001133
2433,11/10/2017,2/10/2018,1,0.516252043,0.067538436,0.721327506,0.209561888
2433,3/7/2018,4/15/2018,1,0.412874745,0.561072605,0.589345327,0.333047864
1802,8/28/2017,10/5/2017,1,0.109448257,0.086458663,0.9165363,0.455442424
2570,11/28/2017,4/12/2019,1,0.242972931,0.405533026,0.527055354,0.131768704
1813,9/2/2017,12/2/2017,1,0.318190442,0.816227239,0.014000338,0.667380452
1817,9/3/2017,12/10/2017,1,0.146975557,0.174719116,0.85382979,0.102150088
1819,8/29/2017,9/3/2017,1,0.258044438,0.995503176,0.423607577,0.674928009
1824,8/28/2017,11/27/2017,0,0.543516776,0.151760319,0.573474684,0.141868602
